[Stepic] Анатолий Карпов - Твой путь в мир Data Analytics. Часть 1 (2020),https://supersliv.biz/threads/stepic-anatolij-karpov-tvoj-put-v-mir-data-analytics-chast-1-2020.42507/,https://supersliv.biz/threads/stepic-anatolij-karpov-tvoj-put-v-mir-data-analytics-chast-1-2020.42507/
[Udemy] C # за 6 часов: C # полное изучение с нуля C # кодирование (2020),https://supersliv.biz/threads/udemy-c-za-6-chasov-c-polnoe-izuchenie-s-nulja-c-kodirovanie-2020.42504/,https://supersliv.biz/threads/udemy-c-za-6-chasov-c-polnoe-izuchenie-s-nulja-c-kodirovanie-2020.42504/
[Андрей Сухов] Полный курс по Microsoft Excel (Базовый курс+Сводные таблицы) (2020),https://supersliv.biz/threads/andrej-suxov-polnyj-kurs-po-microsoft-excel-bazovyj-kurs-svodnye-tablicy-2020.41752/,https://supersliv.biz/threads/andrej-suxov-polnyj-kurs-po-microsoft-excel-bazovyj-kurs-svodnye-tablicy-2020.41752/
[WebForMySelf] Даниил Волосатов - Веб-дизайн UX/UI. Полное руководство (2020),https://supersliv.biz/threads/webformyself-daniil-volosatov-veb-dizajn-ux-ui-polnoe-rukovodstvo-2020.42438/,https://supersliv.biz/threads/webformyself-daniil-volosatov-veb-dizajn-ux-ui-polnoe-rukovodstvo-2020.42438/
"[Udemy] Igor Soudakevitch - Подготовка к сертификации Java 8, Oracle Certified Associate (2019)",https://supersliv.biz/threads/udemy-igor-soudakevitch-podgotovka-k-sertifikacii-java-8-oracle-certified-associate-2019.42368/,https://supersliv.biz/threads/udemy-igor-soudakevitch-podgotovka-k-sertifikacii-java-8-oracle-certified-associate-2019.42368/
[Семен Алексеев] Видеокурс C#. От простого к сложному (2020),https://supersliv.biz/threads/semen-alekseev-videokurs-c-ot-prostogo-k-slozhnomu-2020.42366/,https://supersliv.biz/threads/semen-alekseev-videokurs-c-ot-prostogo-k-slozhnomu-2020.42366/
[Гнатюк Владислав] С# асинхронное программирование (2020),https://supersliv.biz/threads/gnatjuk-vladislav-s-asinxronnoe-programmirovanie-2020.42344/,https://supersliv.biz/threads/gnatjuk-vladislav-s-asinxronnoe-programmirovanie-2020.42344/
[HTML ACADEMY] Навык «Экспорт параметров и графики из Figma» (2020) [Тариф «Полный комплект»],https://supersliv.biz/threads/html-academy-navyk-ehksport-parametrov-i-grafiki-iz-figma-2020-tarif-polnyj-komplekt.38477/,https://supersliv.biz/threads/html-academy-navyk-ehksport-parametrov-i-grafiki-iz-figma-2020-tarif-polnyj-komplekt.38477/
[OTUS] Компьютерное зрение. Часть 4/4 (2020),https://supersliv.biz/threads/otus-kompjuternoe-zrenie-chast-4-4-2020.42320/,https://supersliv.biz/threads/otus-kompjuternoe-zrenie-chast-4-4-2020.42320/
[OTUS] Промышленный Machine Learning на больших данных. Часть 1/4 (2020),https://supersliv.biz/threads/otus-promyshlennyj-machine-learning-na-bolshix-dannyx-chast-1-4-2020.42270/,https://supersliv.biz/threads/otus-promyshlennyj-machine-learning-na-bolshix-dannyx-chast-1-4-2020.42270/
[Udemy] YouRa Allakhverdov - Практические тесты для прохождения Python PCEP Certification (2020),https://supersliv.biz/threads/udemy-youra-allakhverdov-prakticheskie-testy-dlja-proxozhdenija-python-pcep-certification-2020.42247/,https://supersliv.biz/threads/udemy-youra-allakhverdov-prakticheskie-testy-dlja-proxozhdenija-python-pcep-certification-2020.42247/
[Дмитрий Лаврик] WordPress от Дмитрия Лаврика 2020,https://supersliv.biz/threads/dmitrij-lavrik-wordpress-ot-dmitrija-lavrika-2020.42241/,https://supersliv.biz/threads/dmitrij-lavrik-wordpress-ot-dmitrija-lavrika-2020.42241/
